timestamp,Unit_Name,Unit_Code,PSR_Type,Capacity,Generation_MW,Consumption_MW,Measurement_Unit,Temporal_Resolution,folder_tag,iso_mapping
2020-01-01T00:00:00+00:00,SUPER BISSORTE 5,17W100P100P00869,B10,,123.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,TRICASTIN 1,17W100P100P0149B,B14,,28.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,TRICASTIN 2,17W100P100P0150Q,B14,,933.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,TRICASTIN 3,17W100P100P0152M,B14,,924.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,TRICASTIN 4,17W100P100P0153K,B14,,942.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,VAIRES 1,17W100P100P0046L,B06,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,VAIRES 2,17W100P100P0047J,B06,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,VAIRES 3,17W100P100P0048H,B06,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,VILLARODIN 1,17W100P100P00877,B12,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T00:00:00+00:00,VILLARODIN 2,17W100P100P00885,B12,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,AMFARD14,17W100P100P03477,B04,,71.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,BELLEVILLE 2,17W100P100P0091G,B14,,673.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,BLENOD 5,17W100P100P0173E,B04,,278.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,BOUCHAIN 7,17W100P100P01768,B04,,558.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,BROMMAT 7,17W100P100P0055K,B12,,198.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,BUGEY 3,17W100P100P00974,B14,,909.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CATTENOM 2,17W100P100P0103Z,B14,,1263.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CATTENOM 3,17W100P100P0104X,B14,,1245.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CATTENOM 4,17W100P100P0105V,B14,,1234.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CHASTANG 2,17W100P100P0049F,B11,,65.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CHEYLAS 1,17W100P100P0056I,B10,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CHEYLAS 2,17W100P100P0057G,B10,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CHINON 4,17W100P100P0109N,B14,,900.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CHOOZ 2,17W100P100P0112Y,B14,,1452.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CIVAUX 1,17W100P100P0113W,B14,,1507.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,COMBE D'AVRIEUX 1,17W100P100P00893,B12,,3.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,COMBIGOLFE CCG,17W100P100P01679,B04,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CRUAS 2,17W100P100P0116Q,B14,,875.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CRUAS 4,17W100P100P0119K,B14,,893.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,CYCOFOS PL1,17W100P100P03388,B04,,3.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,Croix-de-Metz,17W100P100P00123,B04,,92.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,DAMPIERRE 2,17W100P100P0121X,B14,,936.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,DAMPIERRE 4,17W100P100P0123T,B14,,613.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,DK6-TG1,17W100P100P0330O,B04,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,DK6-TG2,17W100P100P0332K,B04,,1.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,DK6-TV1,17W100P100P0331M,B04,,113.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,DK6-TV2,17W100P100P0333I,B04,,117.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,EMILE HUCHET 7,17W100P100P00105,B04,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,EMILE HUCHET 8,17W100P100P00113,B04,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,FESSENHEIM 1,17W100P100P0124R,B14,,869.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,FLAMANVILLE 2,17W100P100P0127L,B14,,9.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GOLFECH 1,17W100P100P0128J,B14,,1241.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GOLFECH 2,17W100P100P0129H,B14,,1252.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GRAND MAISON 4,17W100P100P0064J,B10,,57.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GRAND MAISON 6,17W100P100P0066F,B10,,56.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GRAVELINES 1,17W100P100P0130W,B14,,906.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GRAVELINES 2,17W100P100P0131U,B14,,908.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GRAVELINES 4,17W100P100P0133Q,B14,,947.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,GRAVELINES 6,17W100P100P0136K,B14,,875.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,MARTIGUES PONTEAU 5,17W100P100P0174C,B04,,337.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,MARTIGUES PONTEAU 6,17W100P100P0175A,B04,,319.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,MONTEZIC 1,17W100P100P0071M,B10,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,MONTEZIC 4,17W100P100P0074G,B10,,38.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,NOGENT 1,17W100P100P0137I,B14,,1260.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,PALUEL 1,17W100P100P0139E,B14,,1287.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,PALUEL 3,17W100P100P0141R,B14,,1233.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,Pont-sur-Sambre,17W100P100P00016,B04,,97.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,SISTERON 1,17W100P100P0080L,B12,,35.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,SISTERON 2,17W100P100P0081J,B12,,77.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,ST ALBAN 2,17W100P100P0146H,B14,,1269.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T01:00:00+00:00,SUPER BISSORTE 5,17W100P100P00869,B10,,141.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,AMFARD14,17W100P100P03477,B04,,70.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BELLEVILLE 2,17W100P100P0091G,B14,,675.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BLAYAIS 1,17W100P100P0092E,B14,,878.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BLAYAIS 3,17W100P100P0094A,B14,,908.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BLENOD 5,17W100P100P0173E,B04,,274.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BOUCHAIN 7,17W100P100P01768,B04,,47.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BROMMAT 7,17W100P100P0055K,B12,,203.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BUGEY 3,17W100P100P00974,B14,,908.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,BUGEY 4,17W100P100P00982,B14,,910.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CATTENOM 1,17W100P100P01012,B14,,1283.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CATTENOM 3,17W100P100P0104X,B14,,1253.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CATTENOM 4,17W100P100P0105V,B14,,1243.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CHASTANG 2,17W100P100P0049F,B11,,66.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CHINON 1,17W100P100P0106T,B14,,903.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CHOOZ 2,17W100P100P0112Y,B14,,1453.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CIVAUX 2,17W100P100P0114U,B14,,1511.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,COCHE 5,17W100P100P20746,B10,,1.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,COMBE D'AVRIEUX 1,17W100P100P00893,B12,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CRUAS 2,17W100P100P0116Q,B14,,880.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CRUAS 3,17W100P100P0118M,B14,,908.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CRUAS 4,17W100P100P0119K,B14,,900.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,CYCOFOS PL1,17W100P100P03388,B04,,1.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,Croix-de-Metz,17W100P100P00123,B04,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,DAMPIERRE 2,17W100P100P0121X,B14,,935.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,DAMPIERRE 4,17W100P100P0123T,B14,,612.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,DIRINON 1,17W100P100P0262F,B06,,1.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,DIRINON 2,17W100P100P0264B,B06,,1.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,DK6-TV1,17W100P100P0331M,B04,,109.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,DK6-TV2,17W100P100P0333I,B04,,114.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,FESSENHEIM 1,17W100P100P0124R,B14,,870.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,FLAMANVILLE 1,17W100P100P0126N,B14,,25.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GOLFECH 1,17W100P100P0128J,B14,,1250.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GOLFECH 2,17W100P100P0129H,B14,,1256.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GRAND MAISON 1,17W100P100P0059C,B10,,58.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GRAND MAISON 4,17W100P100P0064J,B10,,162.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GRAND MAISON 6,17W100P100P0066F,B10,,162.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GRAND MAISON 7,17W100P100P0067D,B10,,60.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GRAVELINES 3,17W100P100P0132S,B14,,915.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,GRAVELINES 6,17W100P100P0136K,B14,,887.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,MARTIGUES PONTEAU 5,17W100P100P0174C,B04,,1.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,MARTIGUES PONTEAU 6,17W100P100P0175A,B04,,3.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,MONTEZIC 1,17W100P100P0071M,B10,,126.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,MONTEZIC 4,17W100P100P0074G,B10,,208.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,NOGENT 1,17W100P100P0137I,B14,,1283.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,NOGENT 2,17W100P100P0138G,B14,,1227.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,PALUEL 3,17W100P100P0141R,B14,,1241.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,PALUEL 4,17W100P100P0142P,B14,,1287.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,Pont-sur-Sambre,17W100P100P00016,B04,,4.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,SISTERON 1,17W100P100P0080L,B12,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,SISTERON 2,17W100P100P0081J,B12,,75.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,ST ALBAN 2,17W100P100P0146H,B14,,1271.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T02:00:00+00:00,SUPER BISSORTE 5,17W100P100P00869,B10,,123.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,BELLEVILLE 2,17W100P100P0091G,B14,,678.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,BLAYAIS 1,17W100P100P0092E,B14,,833.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,BLAYAIS 3,17W100P100P0094A,B14,,889.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,BLENOD 5,17W100P100P0173E,B04,,264.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,BOUCHAIN 7,17W100P100P01768,B04,,6.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,BROMMAT 7,17W100P100P0055K,B12,,5.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,BUGEY 5,17W100P100P01004,B14,,899.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CATTENOM 1,17W100P100P01012,B14,,1284.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CATTENOM 3,17W100P100P0104X,B14,,1237.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CATTENOM 4,17W100P100P0105V,B14,,1216.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CHASTANG 2,17W100P100P0049F,B11,,64.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CHINON 1,17W100P100P0106T,B14,,902.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CHINON 4,17W100P100P0109N,B14,,899.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CHOOZ 1,17W100P100P01101,B14,,1454.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CHOOZ 2,17W100P100P0112Y,B14,,1442.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CIVAUX 1,17W100P100P0113W,B14,,1506.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CIVAUX 2,17W100P100P0114U,B14,,1512.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,COCHE 5,17W100P100P20746,B10,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CRUAS 1,17W100P100P0115S,B14,,15.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CRUAS 2,17W100P100P0116Q,B14,,864.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CRUAS 4,17W100P100P0119K,B14,,886.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,CYCOFOS PL1,17W100P100P03388,B04,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,DAMPIERRE 2,17W100P100P0121X,B14,,885.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,DAMPIERRE 3,17W100P100P0122V,B14,,926.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,DK6-TV1,17W100P100P0331M,B04,,113.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,DK6-TV2,17W100P100P0333I,B04,,118.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GOLFECH 1,17W100P100P0128J,B14,,1223.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GOLFECH 2,17W100P100P0129H,B14,,1236.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 1,17W100P100P0059C,B10,,161.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 2,17W100P100P0061P,B10,,135.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 3,17W100P100P0063L,B10,,136.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 4,17W100P100P0064J,B10,,161.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 5,17W100P100P0065H,B10,,138.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 6,17W100P100P0066F,B10,,161.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 7,17W100P100P0067D,B10,,162.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAND MAISON 8,17W100P100P0068B,B10,,135.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,GRAVELINES 6,17W100P100P0136K,B14,,872.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,MARTIGUES PONTEAU 5,17W100P100P0174C,B04,,2.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,MARTIGUES PONTEAU 6,17W100P100P0175A,B04,,2.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,MONTEZIC 1,17W100P100P0071M,B10,,213.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,MONTEZIC 2,17W100P100P0072K,B10,,83.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,MONTEZIC 3,17W100P100P0073I,B10,,174.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,MONTEZIC 4,17W100P100P0074G,B10,,207.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,NOGENT 1,17W100P100P0137I,B14,,1270.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,PALUEL 1,17W100P100P0139E,B14,,1288.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,PALUEL 3,17W100P100P0141R,B14,,1214.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,Pont-sur-Sambre,17W100P100P00016,B04,,2.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,REVIN 3,17W100P100P00788,B10,,144.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,REVIN 4,17W100P100P00796,B10,,150.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,SISTERON 2,17W100P100P0081J,B12,,79.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,ST ALBAN 2,17W100P100P0146H,B14,,1263.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,SUPER BISSORTE 1,17W100P100P0082H,B10,,37.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,SUPER BISSORTE 2,17W100P100P0083F,B10,,6.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,SUPER BISSORTE 3,17W100P100P0084D,B10,,36.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,SUPER BISSORTE 4,17W100P100P0085B,B10,,4.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T03:00:00+00:00,SUPER BISSORTE 5,17W100P100P00869,B10,,0.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,AMFARD15,17W100P100P03485,B04,,70.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,BELLEVILLE 2,17W100P100P0091G,B14,,673.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,BLAYAIS 1,17W100P100P0092E,B14,,829.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,BLAYAIS 3,17W100P100P0094A,B14,,906.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,BLENOD 5,17W100P100P0173E,B04,,274.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,BOUCHAIN 7,17W100P100P01768,B04,,5.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,BROMMAT 7,17W100P100P0055K,B12,,1.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CATTENOM 1,17W100P100P01012,B14,,1287.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CATTENOM 3,17W100P100P0104X,B14,,1262.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CATTENOM 4,17W100P100P0105V,B14,,1244.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CHASTANG 2,17W100P100P0049F,B11,,66.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CHEYLAS 1,17W100P100P0056I,B10,,200.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CHINON 4,17W100P100P0109N,B14,,900.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CHOOZ 1,17W100P100P01101,B14,,1455.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CHOOZ 2,17W100P100P0112Y,B14,,1449.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CIVAUX 2,17W100P100P0114U,B14,,1511.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CRUAS 2,17W100P100P0116Q,B14,,881.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,CRUAS 4,17W100P100P0119K,B14,,899.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,DAMPIERRE 1,17W100P100P0120Z,B14,,889.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,DAMPIERRE 2,17W100P100P0121X,B14,,856.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,DAMPIERRE 3,17W100P100P0122V,B14,,925.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,DAMPIERRE 4,17W100P100P0123T,B14,,609.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,GOLFECH 1,17W100P100P0128J,B14,,1249.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,GOLFECH 2,17W100P100P0129H,B14,,1254.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,GRAND MAISON 2,17W100P100P0061P,B10,,160.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,GRAND MAISON 3,17W100P100P0063L,B10,,161.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,GRAND MAISON 5,17W100P100P0065H,B10,,162.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,GRAND MAISON 8,17W100P100P0068B,B10,,160.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,GRAVELINES 6,17W100P100P0136K,B14,,889.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,MONTEZIC 2,17W100P100P0072K,B10,,212.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,MONTEZIC 3,17W100P100P0073I,B10,,209.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,MONTEZIC 4,17W100P100P0074G,B10,,206.0,,MAW,PT60M,10YFR-RTE------C,FR
2020-01-01T04:00:00+00:00,NOGENT 1,17W100P100P0137I,B14,,1268.0,,MAW,PT60M,10YFR-RTE------C,FR
