timestamp,Unit_Name,Unit_Code,PSR_Type,Capacity,Generation_MW,Consumption_MW,Measurement_Unit,Temporal_Resolution,folder_tag,iso_mapping,lat,lon,iso
2020-01-01T03:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,66.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,ALDEA IIG2,18WAL22-12345-AE,B12,,200.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1006.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1005.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,247.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,124.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1008.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,ASCO 2,18WASC2-12345-B3,B14,,1002.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,190.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,109.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,224.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,BESOS 4,18WBES4-12345-CY,B04,,293.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,388.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,393.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,218.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1057.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,92.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,MUELA 2B,18WMUE2B-12345-X,B10,,100.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,MUELA 4B,18WMUE4B-12345-D,B10,,211.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,MUELA 6B,18WMUE6B-12345-U,B10,,111.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,P.NUEVO 3,18WPNN3-12345-DT,B05,,138.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,173.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,117.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,94.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,RICOBA II1,18WRIC21-1234-AZ,B12,,137.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,353.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,334.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SALLENT 2B,18WSLT2B-12345-9,B10,,87.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SALLENT 3B,18WSLT3B--1234-V,B10,,0.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SALLENT 4B,18WSLT4B-12345-Q,B10,,79.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SAUCE II 1,18WSA21-12345-AX,B12,,121.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SAUCE II 2,18WSA22-12345-AN,B12,,121.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SBO3,18WSBO3-12345-CE,B04,,251.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,SOTO 5,18WSRI5-12345--5,B04,,363.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,TAJOENC 2B,18WTJE2B-12345-0,B10,,104.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,TAJOENC 4B,18WTJE4B-12345-H,B10,,71.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,TERUEL 2,18WTER2-12345-DE,B05,,245.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,TRILLO,18WTRL1-12345-BC,B14,,989.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VANDELLOS,18WVAN2-12345-BA,B14,,1037.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VLLRINO 1B,18WVRN1B-12345-B,B10,,137.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VLLRINO 2B,18WVRN2B-12345-1,B10,,136.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VLLRINO 3B,18WVRN3B-12345-S,B10,,137.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VLLRINO 4B,18WVRN4B-12345-I,B10,,138.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VLLRINO 4G,18WVRN4-12345-AA,B12,,0.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VLLRINO 5G,18WVRN5-12345-A0,B12,,0.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T03:00:00+00:00,VLLRINO 6B,18WVRN6B-12345-Z,B10,,143.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALDEA I G1,18WAL11-12345-AZ,B12,,61.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALDEA I G2,18WAL12-12345-AP,B12,,62.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALDEA I G3,18WAL13-12345-AF,B12,,60.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALDEA I G4,18WAL14-12345-A5,B12,,60.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALDEA I G5,18WAL15-12345-AW,B12,,60.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,60.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1006.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1005.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,246.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,123.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1007.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,ASCO 2,18WASC2-12345-B3,B14,,1002.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,178.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,105.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,167.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,BESOS 4,18WBES4-12345-CY,B04,,345.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,397.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,402.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,255.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1057.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,90.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,CTN4TV,18WCTN4TV-1234-3,B04,,83.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,MUELA 2B,18WMUE2B-12345-X,B10,,197.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,MUELA 3B,18WMUE3B-12345-N,B10,,167.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,MUELA 4B,18WMUE4B-12345-D,B10,,211.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,MUELA 6B,18WMUE6B-12345-U,B10,,0.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,P.NUEVO 3,18WPNN3-12345-DT,B05,,138.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,179.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,137.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,100.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,RICOBA II1,18WRIC21-1234-AZ,B12,,136.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,S.EST IIG1,18WEST21-12345-C,B12,,163.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,360.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,375.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,SALLENT 2B,18WSLT2B-12345-9,B10,,99.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,SALLENT 4B,18WSLT4B-12345-Q,B10,,100.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,SAUCE II 1,18WSA21-12345-AX,B12,,117.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,SAUCE II 2,18WSA22-12345-AN,B12,,117.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,SBO3,18WSBO3-12345-CE,B04,,163.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,SOTO 5,18WSRI5-12345--5,B04,,323.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,TAJOENC 2B,18WTJE2B-12345-0,B10,,103.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,TAJOENC 3B,18WTJE3B-12345-R,B10,,8.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,TAJOENC 4B,18WTJE4B-12345-H,B10,,100.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,TERUEL 2,18WTER2-12345-DE,B05,,251.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,TRILLO,18WTRL1-12345-BC,B14,,989.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,VANDELLOS,18WVAN2-12345-BA,B14,,1037.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,VILLALC 21,18WVC21-12345-A7,B12,,104.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,VLLRINO 1B,18WVRN1B-12345-B,B10,,137.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,VLLRINO 2B,18WVRN2B-12345-1,B10,,137.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,VLLRINO 3B,18WVRN3B-12345-S,B10,,137.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,VLLRINO 4B,18WVRN4B-12345-I,B10,,138.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T04:00:00+00:00,VLLRINO 6B,18WVRN6B-12345-Z,B10,,143.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ACECA 3,18WACE3-12345-CD,B04,,160.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALDEA I G1,18WAL11-12345-AZ,B12,,61.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALDEA I G2,18WAL12-12345-AP,B12,,62.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALDEA I G3,18WAL13-12345-AF,B12,,61.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALDEA I G4,18WAL14-12345-A5,B12,,61.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALDEA I G5,18WAL15-12345-AW,B12,,61.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,61.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALDEA IIG2,18WAL22-12345-AE,B12,,200.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1006.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1005.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,220.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,116.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1007.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,ASCO 2,18WASC2-12345-B3,B14,,1002.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,249.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,124.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,226.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,BESOS 4,18WBES4-12345-CY,B04,,339.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,391.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,396.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,321.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1056.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,89.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,CTN4TV,18WCTN4TV-1234-3,B04,,82.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,MUELA 2B,18WMUE2B-12345-X,B10,,197.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,MUELA 3B,18WMUE3B-12345-N,B10,,195.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,MUELA 4B,18WMUE4B-12345-D,B10,,211.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,P.NUEVO 3,18WPNN3-12345-DT,B05,,138.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,291.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,128.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,98.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,RICOBA II1,18WRIC21-1234-AZ,B12,,137.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,S.EST IIG1,18WEST21-12345-C,B12,,163.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,345.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,353.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SALLENT 1B,18WSLT1B-12345-J,B10,,0.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SALLENT 2B,18WSLT2B-12345-9,B10,,99.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SALLENT 4B,18WSLT4B-12345-Q,B10,,100.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SAUCE II 1,18WSA21-12345-AX,B12,,119.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SAUCE II 2,18WSA22-12345-AN,B12,,119.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SBO3,18WSBO3-12345-CE,B04,,259.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,SOTO 5,18WSRI5-12345--5,B04,,302.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,TAJOENC 2B,18WTJE2B-12345-0,B10,,102.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,TAJOENC 3B,18WTJE3B-12345-R,B10,,102.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,TAJOENC 4B,18WTJE4B-12345-H,B10,,99.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,TERUEL 2,18WTER2-12345-DE,B05,,251.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,VANDELLOS,18WVAN2-12345-BA,B14,,1037.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,VILLALC 21,18WVC21-12345-A7,B12,,104.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,VLLRINO 1B,18WVRN1B-12345-B,B10,,137.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,VLLRINO 2B,18WVRN2B-12345-1,B10,,136.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,VLLRINO 3B,18WVRN3B-12345-S,B10,,137.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,VLLRINO 4B,18WVRN4B-12345-I,B10,,138.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T05:00:00+00:00,VLLRINO 6B,18WVRN6B-12345-Z,B10,,143.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ACECA 3,18WACE3-12345-CD,B04,,160.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA I G1,18WAL11-12345-AZ,B12,,53.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA I G2,18WAL12-12345-AP,B12,,59.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA I G3,18WAL13-12345-AF,B12,,58.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA I G4,18WAL14-12345-A5,B12,,58.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA I G5,18WAL15-12345-AW,B12,,58.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,58.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA IIG1,18WAL21-12345-AO,B12,,199.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALDEA IIG2,18WAL22-12345-AE,B12,,200.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1006.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1004.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,225.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,117.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1008.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,243.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,124.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,BELESAR 3,18WBEL3-12345-AE,B12,,96.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,259.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,BESOS 4,18WBES4-12345-CY,B04,,278.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,353.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,356.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,345.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1057.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,82.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,CTN4TV,18WCTN4TV-1234-3,B04,,80.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,MUELA 2B,18WMUE2B-12345-X,B10,,197.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,MUELA 3B,18WMUE3B-12345-N,B10,,195.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,MUELA 4B,18WMUE4B-12345-D,B10,,211.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,P.NUEVO 3,18WPNN3-12345-DT,B05,,138.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,279.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,149.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,104.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,RICOBA II1,18WRIC21-1234-AZ,B12,,136.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,S.EST IIG1,18WEST21-12345-C,B12,,163.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,269.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,302.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,SALLENT 1B,18WSLT1B-12345-J,B10,,0.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T06:00:00+00:00,SALLENT 2B,18WSLT2B-12345-9,B10,,98.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
